153,ACCEL,-344,1888,-17024
153,GYRO,-397,78,-106
153,COMPASS,-61,-8,62
154,QUAT,441847548,-963832837,104321654,133533996
154,ACCEL,-360,2296,-16768
154,GYRO,-273,87,-224
154,COMPASS,-60,-10,62
155,QUAT,438861136,-967024859,98672009,124283572
155,ACCEL,-240,2408,-16296
155,GYRO,-93,183,-354
155,COMPASS,-58,-12,60
156,QUAT,440241705,-968419465,89776950,114931438
156,ACCEL,-368,2816,-16400
156,GYRO,65,118,-474
156,COMPASS,-61,-14,60
157,QUAT,441845418,-969674338,79326799,105493575
157,ACCEL,-40,2472,-17048
157,GYRO,72,98,-523
157,COMPASS,-58,-14,63
158,QUAT,441603307,-971573156,66935636,97309860
158,ACCEL,-72,2000,-17440
158,GYRO,-6,38,-561
158,COMPASS,-60,-14,62
159,QUAT,441880059,-973010041,54525036,89094364
159,ACCEL,48,2136,-17208
159,GYRO,19,38,-562
159,COMPASS,-58,-16,62
160,QUAT,443160440,-973920098,41613186,79204387
160,ACCEL,-40,1936,-17016
160,GYRO,63,90,-600
160,COMPASS,-57,-12,60
161,QUAT,444516232,-974514659,26125775,70423690
161,ACCEL,-56,2016,-17312
161,GYRO,64,14,-669
161,COMPASS,-51,-18,61
162,QUAT,445954398,-974546329,11247131,64590802
162,ACCEL,-40,1832,-17360
162,GYRO,76,-67,-599
162,COMPASS,-51,-12,62
163,QUAT,446409491,-974675140,-551092,60336969
163,ACCEL,-88,1168,-17480
163,GYRO,48,-69,-471
163,COMPASS,-49,-12,62
164,QUAT,444809004,-975361551,-9172490,60381968
164,ACCEL,352,600,-17424
164,GYRO,-23,-164,-299
164,COMPASS,-50,-16,62
165,QUAT,439576702,-977693475,-16507643,59445297
165,ACCEL,440,1000,-17144
165,GYRO,-164,-109,-263
165,COMPASS,-46,-15,62
166,QUAT,434602043,-979779186,-23962442,59157798
166,ACCEL,1048,1088,-16712
166,GYRO,-153,-132,-255
166,COMPASS,-46,-14,61
167,QUAT,429047338,-982320815,-29059436,55142089
167,ACCEL,792,936,-15984
167,GYRO,-180,28,-231
167,COMPASS,-47,-14,63
168,QUAT,426388160,-983643190,-33661648,49266945
168,ACCEL,560,1160,-15680
168,GYRO,-68,100,-248
168,COMPASS,-43,-14,63
169,QUAT,423897008,-985075939,-36276961,39267881
169,ACCEL,752,992,-15552
169,GYRO,-66,267,-240
169,COMPASS,-43,-14,59
170,QUAT,422644510,-985771568,-38303556,32866212
170,ACCEL,232,1176,-16072
170,GYRO,-7,157,-176
170,COMPASS,-44,-18,60
171,QUAT,422265643,-986105383,-36934935,29069586
171,ACCEL,168,1040,-16696
171,GYRO,36,122,-27
171,COMPASS,-43,-16,62
172,QUAT,421864814,-986369207,-33924584,29602893
172,ACCEL,184,992,-17296
172,GYRO,45,1,88
172,COMPASS,-44,-18,61
173,QUAT,420148893,-987175027,-30347399,30996777
173,ACCEL,568,1000,-17576
173,GYRO,-4,-22,122
173,COMPASS,-44,-17,60
174,QUAT,420144577,-987233139,-25848151,33204338
174,ACCEL,608,960,-17048
174,GYRO,63,-35,162
174,COMPASS,-42,-16,62
175,QUAT,420601741,-987053678,-18594987,37347268
175,ACCEL,192,784,-16856
175,GYRO,85,-59,279
175,COMPASS,-42,-15,60
176,QUAT,420811875,-986948665,-7999776,41316776
176,ACCEL,88,816,-16480
176,GYRO,78,-11,383
176,COMPASS,-45,-19,62
177,QUAT,421656322,-986448874,6294780,44791629
177,ACCEL,40,520,-16168
177,GYRO,107,55,496
177,COMPASS,-48,-19,61
178,QUAT,418390920,-987394424,19387006,50466418
178,ACCEL,304,824,-16688
178,GYRO,-50,-33,495
178,COMPASS,-45,-16,61
179,QUAT,414140788,-988533232,33591929,55520408
179,ACCEL,304,1248,-16360
179,GYRO,-84,3,524
179,COMPASS,-47,-15,62
180,QUAT,411815403,-988716499,48195784,58706172
180,ACCEL,56,1576,-16192
180,GYRO,-5,64,505
180,COMPASS,-51,-17,63
181,QUAT,409191153,-989232368,59925203,57553368
181,ACCEL,560,2552,-15984
181,GYRO,-17,165,348
181,COMPASS,-50,-19,60
182,QUAT,408747287,-988901173,70808400,53923967
182,ACCEL,448,3056,-16520
182,GYRO,74,233,286
182,COMPASS,-51,-14,62
183,QUAT,410250490,-987875652,78676852,50276041
183,ACCEL,440,2640,-16712
183,GYRO,142,186,184
183,COMPASS,-54,-15,59
184,QUAT,409710586,-987684091,84850733,48365510
184,ACCEL,328,2632,-17256
184,GYRO,57,112,153
184,COMPASS,-57,-14,61
185,QUAT,406824546,-988141825,92061413,50156956
185,ACCEL,-72,2112,-17232
185,GYRO,-41,11,238
185,COMPASS,-56,-15,62
